fila_csv;especie_original;variedad_original;producto_normalizado;tipo_caso;origen;destino_original;destino_normalizado;peso;fecha
22430;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,540;07/10/2025
22437;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;1,080;07/10/2025
22447;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;1,800;07/10/2025
22448;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;1,080;07/10/2025
22453;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,360;07/10/2025
22475;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,540;08/10/2025
22493;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,720;08/10/2025
22503;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,630;08/10/2025
22504;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,270;08/10/2025
22510;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,540;08/10/2025
22516;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,288;08/10/2025
22517;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,810;08/10/2025
22519;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,126;08/10/2025
22522;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,450;08/10/2025
22524;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,090;08/10/2025
22525;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,900;08/10/2025
22529;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,990;08/10/2025
22532;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;3,600;08/10/2025
22537;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,180;08/10/2025
22560;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,360;09/10/2025
22562;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,252;09/10/2025
22574;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,900;09/10/2025
22578;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,180;09/10/2025
22580;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,144;09/10/2025
22588;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,450;09/10/2025
22591;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,270;09/10/2025
22592;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,180;09/10/2025
22593;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,180;09/10/2025
22596;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,540;09/10/2025
22600;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,450;09/10/2025
22601;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,270;09/10/2025
22615;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;1,260;09/10/2025
22623;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,360;09/10/2025
22631;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,936;09/10/2025
22673;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,900;13/10/2025
22685;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,360;13/10/2025
22691;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;1,080;13/10/2025
22698;TOMATE CHERRY;TOMATE CHERRY;Tomate Cherry;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,050;13/10/2025
22707;TOMATE CHERRY;TOMATE CHERRY;Tomate Cherry;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,050;13/10/2025
22728;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,270;13/10/2025
22732;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,720;13/10/2025
22736;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,432;13/10/2025
22737;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;1,440;13/10/2025
22740;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,720;13/10/2025
22742;TOMATE CHERRY;TOMATE CHERRY;Tomate Cherry;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,060;13/10/2025
22743;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,540;13/10/2025
22747;TOMATE CHERRY;TOMATE CHERRY;Tomate Cherry;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,050;13/10/2025
22751;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,450;13/10/2025
22758;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,180;13/10/2025
22761;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,180;13/10/2025
22765;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,540;13/10/2025
22766;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,720;13/10/2025
22768;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,954;13/10/2025
22769;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,792;13/10/2025
22773;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,666;13/10/2025
22776;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,360;13/10/2025
22777;TOMATE CHERRY;TOMATE CHERRY;Tomate Cherry;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,200;13/10/2025
22778;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;1,800;13/10/2025
22779;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,180;13/10/2025
22780;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,270;13/10/2025
22782;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,900;13/10/2025
22784;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;45,576;13/10/2025
22787;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;1,440;13/10/2025
22788;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;1,908;13/10/2025
22790;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,450;13/10/2025
22795;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,630;13/10/2025
22796;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,216;13/10/2025
22799;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,216;13/10/2025
22804;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;1,260;13/10/2025
22805;TOMATE CHERRY;TOMATE CHERRY;Tomate Cherry;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,080;13/10/2025
22809;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;2,700;13/10/2025
22813;TOMATE CHERRY;TOMATE CHERRY;Tomate Cherry;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,300;13/10/2025
22820;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,540;13/10/2025
22838;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,720;13/10/2025
22848;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,630;13/10/2025
22849;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,270;13/10/2025
22855;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,540;13/10/2025
22861;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,288;13/10/2025
22862;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,810;13/10/2025
22864;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,126;13/10/2025
22867;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,450;13/10/2025
22869;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,090;13/10/2025
22874;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,360;14/10/2025
22879;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,486;14/10/2025
22881;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,270;14/10/2025
22884;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,180;14/10/2025
22885;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,180;14/10/2025
22887;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,360;14/10/2025
22896;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;1,080;14/10/2025
22900;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,180;14/10/2025
22903;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,324;14/10/2025
22906;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;1,080;14/10/2025
22907;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,990;14/10/2025
22910;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,360;14/10/2025
22915;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,180;14/10/2025
22916;TOMATE CHERRY;TOMATE CHERRY;Tomate Cherry;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,020;14/10/2025
22920;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,720;14/10/2025
22927;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,720;14/10/2025
22930;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,270;14/10/2025
22931;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,180;14/10/2025
22934;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,180;14/10/2025
22935;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,144;14/10/2025
22937;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,360;14/10/2025
22940;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;1,800;14/10/2025
22941;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,540;14/10/2025
22943;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,810;14/10/2025
22950;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,810;15/10/2025
22954;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,396;15/10/2025
22956;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,900;15/10/2025
22958;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;1,800;15/10/2025
22959;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,900;15/10/2025
22966;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,540;15/10/2025
22969;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,720;15/10/2025
22974;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,900;15/10/2025
22987;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,432;16/10/2025
22988;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,252;16/10/2025
22990;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;1,800;16/10/2025
22991;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,630;16/10/2025
22994;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;1,620;16/10/2025
23000;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;1,206;16/10/2025
23004;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,180;16/10/2025
23011;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,360;16/10/2025
23023;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,270;16/10/2025
23025;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,540;16/10/2025
23028;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,450;16/10/2025
23030;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,270;16/10/2025
23031;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,216;16/10/2025
23035;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,486;16/10/2025
23036;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,450;16/10/2025
23042;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,360;16/10/2025
23046;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,540;16/10/2025
23051;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,720;16/10/2025
23057;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;1,350;16/10/2025
23061;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,300;16/10/2025
23064;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,300;16/10/2025
23082;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,360;16/10/2025
23087;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,450;16/10/2025
23091;TOMATE CHERRY;TOMATE CHERRY;Tomate Cherry;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,030;16/10/2025
23096;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,450;16/10/2025
23098;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;1,800;16/10/2025
23101;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,720;16/10/2025
23104;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,468;16/10/2025
23106;TOMATE CHERRY;TOMATE CHERRY;Tomate Cherry;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,120;16/10/2025
23120;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,270;17/10/2025
23122;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,180;17/10/2025
23138;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,900;17/10/2025
23139;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,720;17/10/2025
23140;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,360;17/10/2025
23142;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,396;17/10/2025
23147;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,450;17/10/2025
23149;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,180;17/10/2025
23151;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,180;17/10/2025
23153;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,360;17/10/2025
23155;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,720;17/10/2025
23157;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;1,800;17/10/2025
23161;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,450;17/10/2025
23164;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,540;17/10/2025
23169;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,180;17/10/2025
23171;TOMATE CHERRY;TOMATE CHERRY;Tomate Cherry;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,010;17/10/2025
23216;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,360;20/10/2025
23217;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,270;20/10/2025
23220;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,270;20/10/2025
23224;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,360;20/10/2025
23230;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,270;20/10/2025
23234;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,270;20/10/2025
23237;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,180;20/10/2025
23238;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;1,440;20/10/2025
23239;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,270;20/10/2025
23240;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,720;20/10/2025
23244;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,306;20/10/2025
23247;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,540;20/10/2025
23250;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,216;20/10/2025
23255;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,180;20/10/2025
23258;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,540;20/10/2025
23260;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,180;20/10/2025
23270;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,360;20/10/2025
23271;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,306;20/10/2025
23274;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,540;20/10/2025
23279;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,270;20/10/2025
23280;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,270;20/10/2025
23281;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,252;20/10/2025
23284;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;1,260;20/10/2025
23287;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,630;20/10/2025
23291;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,900;20/10/2025
23299;TOMATE CHERRY;TOMATE CHERRY;Tomate Cherry;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,030;20/10/2025
23304;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,540;20/10/2025
23307;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,630;20/10/2025
23308;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;3,600;20/10/2025
23312;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;1,890;20/10/2025
23313;TOMATE CHERRY;TOMATE CHERRY;Tomate Cherry;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,200;20/10/2025
