año;mes;periodo_ym;commodity;fuente;mercado;tipo_precio;moneda;unidad;frecuencia;operaciones;precio_promedio;precio_mediana;precio_min;precio_max;variacion_mensual_pct;variacion_interanual_pct
2024;03;2024-03;Cebada forrajera;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — QUEQUEN;Precio interno mensual;ARS;TN;mensual;1;140472.22;140472.22;140472.22;140472.22;-8.28274;
2024;03;2024-03;Girasol;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;241000;241000;241000;241000;;
2024;03;2024-03;Girasol;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — QUEQUEN;Precio interno mensual;ARS;TN;mensual;1;245122.94;245122.94;245122.94;245122.94;-7.366329;
2024;03;2024-03;Girasol;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;247923.08;247923.08;247923.08;247923.08;-10.939847;223.606988
2024;03;2024-03;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;156705.88;156705.88;156705.88;156705.88;1.993597;208.172822
2024;03;2024-03;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — QUEQUEN;Precio interno mensual;ARS;TN;mensual;1;154585.71;154585.71;154585.71;154585.71;3.378551;218.733423
2024;03;2024-03;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;147388.89;147388.89;147388.89;147388.89;1.654893;190.25897
2024;03;2024-03;Soja;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — QUEQUEN;Precio interno mensual;ARS;TN;mensual;1;230447.14;230447.14;230447.14;230447.14;;
2024;03;2024-03;Soja;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;252269.44;252269.44;252269.44;252269.44;0.241957;185.749801
2024;03;2024-03;Sorgo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;151400;151400;151400;151400;-4.298357;192.43776
2024;03;2024-03;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;164588.24;164588.24;164588.24;164588.24;-5.272955;
2024;03;2024-03;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — CORDOBA;Precio interno mensual;ARS;TN;mensual;1;170771.82;170771.82;170771.82;170771.82;-6.175872;182.037692
2024;03;2024-03;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — QUEQUEN;Precio interno mensual;ARS;TN;mensual;1;155000;155000;155000;155000;-9.222241;
2024;03;2024-03;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;170616.67;170616.67;170616.67;170616.67;-3.24678;
2024;04;2024-04;Cebada forrajera;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;145450;145450;145450;145450;3.422756;155.175439
2024;04;2024-04;Cebada forrajera;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — QUEQUEN;Precio interno mensual;ARS;TN;mensual;1;149297.22;149297.22;149297.22;149297.22;6.282381;184.983622
2024;04;2024-04;Girasol;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;251300;251300;251300;251300;4.273859;188.850575
2024;04;2024-04;Girasol;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — QUEQUEN;Precio interno mensual;ARS;TN;mensual;1;252352.94;252352.94;252352.94;252352.94;2.94954;190.060851
2024;04;2024-04;Girasol;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;252500;252500;252500;252500;1.846105;227.305723
2024;04;2024-04;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;165441.18;165441.18;165441.18;165441.18;5.574328;
2024;04;2024-04;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — QUEQUEN;Precio interno mensual;ARS;TN;mensual;1;163485.71;163485.71;163485.71;163485.71;5.757324;
2024;04;2024-04;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;152573.68;152573.68;152573.68;152573.68;3.517762;195.466804
2024;04;2024-04;Soja;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;247033.33;247033.33;247033.33;247033.33;;148.413515
2024;04;2024-04;Soja;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — QUEQUEN;Precio interno mensual;ARS;TN;mensual;1;247191.18;247191.18;247191.18;247191.18;7.265892;142.028945
2024;04;2024-04;Soja;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;249890;249890;249890;249890;-0.943214;149.115003
2024;04;2024-04;Sorgo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;142000;142000;142000;142000;-6.208719;141.825613
2024;04;2024-04;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;175107.14;175107.14;175107.14;175107.14;6.39104;
2024;04;2024-04;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — CORDOBA;Precio interno mensual;ARS;TN;mensual;1;186709.62;186709.62;186709.62;186709.62;9.332804;188.624082
2024;04;2024-04;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — QUEQUEN;Precio interno mensual;ARS;TN;mensual;1;161250;161250;161250;161250;4.032258;
2024;04;2024-04;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;187252.63;187252.63;187252.63;187252.63;9.750489;216.78672
2024;05;2024-05;Cebada forrajera;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;164705.88;164705.88;164705.88;164705.88;13.238831;193.244873
2024;05;2024-05;Cebada forrajera;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — QUEQUEN;Precio interno mensual;ARS;TN;mensual;1;164569.23;164569.23;164569.23;164569.23;10.229266;191.930152
2024;05;2024-05;Girasol;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;266611.11;266611.11;266611.11;266611.11;6.092762;192.617489
2024;05;2024-05;Girasol;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — QUEQUEN;Precio interno mensual;ARS;TN;mensual;1;265769.23;265769.23;265769.23;265769.23;5.316479;188.907861
2024;05;2024-05;Girasol;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;268000;268000;268000;268000;6.138614;190.627376
2024;05;2024-05;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;167461.5;167461.5;167461.5;167461.5;1.221171;
2024;05;2024-05;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — QUEQUEN;Precio interno mensual;ARS;TN;mensual;1;164687.5;164687.5;164687.5;164687.5;0.735104;
2024;05;2024-05;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;160895.45;160895.45;160895.45;160895.45;5.454263;231.513051
2024;05;2024-05;Soja;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;271175;271175;271175;271175;9.772637;165.998144
2024;05;2024-05;Soja;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — QUEQUEN;Precio interno mensual;ARS;TN;mensual;1;269204.55;269204.55;269204.55;269204.55;8.905403;173.182081
2024;05;2024-05;Soja;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;274395.5;274395.5;274395.5;274395.5;9.806515;165.180478
2024;05;2024-05;Sorgo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;147368.42;147368.42;147368.42;147368.42;3.780577;118.485426
2024;05;2024-05;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;206666.67;206666.67;206666.67;206666.67;18.022983;
2024;05;2024-05;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — CORDOBA;Precio interno mensual;ARS;TN;mensual;1;222634.61;222634.61;222634.61;222634.61;19.241103;192.778054
2024;05;2024-05;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — DARSENA;Precio interno mensual;ARS;TN;mensual;1;250000;250000;250000;250000;;
2024;05;2024-05;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;231090.91;231090.91;231090.91;231090.91;23.411303;240.677239
2024;06;2024-06;Cebada forrajera;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;174538.46;174538.46;174538.46;174538.46;5.969781;
2024;06;2024-06;Cebada forrajera;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — QUEQUEN;Precio interno mensual;ARS;TN;mensual;1;168411.11;168411.11;168411.11;168411.11;2.334507;236.82222
2024;06;2024-06;Girasol;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;300000;300000;300000;300000;12.523443;361.538462
2024;06;2024-06;Girasol;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — QUEQUEN;Precio interno mensual;ARS;TN;mensual;1;300000;300000;300000;300000;12.879885;
2024;06;2024-06;Girasol;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;287500;287500;287500;287500;7.276119;
2024;06;2024-06;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;165222.22;165222.22;165222.22;165222.22;-1.337191;
2024;06;2024-06;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — QUEQUEN;Precio interno mensual;ARS;TN;mensual;1;168767.9;168767.9;168767.9;168767.9;2.477662;
2024;06;2024-06;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;162600;162600;162600;162600;1.059415;234.548007
2024;06;2024-06;Soja;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;278600;278600;278600;278600;2.738084;
2024;06;2024-06;Soja;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — QUEQUEN;Precio interno mensual;ARS;TN;mensual;1;278200;278200;278200;278200;3.341493;
2024;06;2024-06;Soja;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;280000;280000;280000;280000;2.04249;
2024;06;2024-06;Sorgo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;165746.67;165746.67;165746.67;165746.67;12.470955;208.165232
2024;06;2024-06;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;200000;200000;200000;200000;-3.225808;
2024;06;2024-06;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — CORDOBA;Precio interno mensual;ARS;TN;mensual;1;247466.67;247466.67;247466.67;247466.67;11.153729;205.992171
2024;06;2024-06;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — QUEQUEN;Precio interno mensual;ARS;TN;mensual;1;200000;200000;200000;200000;;
2024;06;2024-06;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;229326.67;229326.67;229326.67;229326.67;-0.76344;212.673176
2024;07;2024-07;Cebada forrajera;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;170294.12;170294.12;170294.12;170294.12;-2.431751;150.432529
2024;07;2024-07;Cebada forrajera;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — QUEQUEN;Precio interno mensual;ARS;TN;mensual;1;168333.33;168333.33;168333.33;168333.33;-0.046185;142.621654
2024;07;2024-07;Girasol;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — QUEQUEN;Precio interno mensual;ARS;TN;mensual;1;245000;245000;245000;245000;-18.333333;116.049383
2024;07;2024-07;Girasol;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;310000;310000;310000;310000;7.826087;178.965129
2024;07;2024-07;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;161277.8;161277.8;161277.8;161277.8;-2.387342;151.705528
2024;07;2024-07;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — QUEQUEN;Precio interno mensual;ARS;TN;mensual;1;159565.8;159565.8;159565.8;159565.8;-5.452518;154.743621
2024;07;2024-07;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;155147.73;155147.73;155147.73;155147.73;-4.583192;198.905602
2024;07;2024-07;Soja;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;274075;274075;274075;274075;-1.624192;
2024;07;2024-07;Soja;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — QUEQUEN;Precio interno mensual;ARS;TN;mensual;1;269790;269790;269790;269790;-3.023005;
2024;07;2024-07;Soja;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;285704.55;285704.55;285704.55;285704.55;2.037339;186.420602
2024;07;2024-07;Sorgo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;166050;166050;166050;166050;0.183008;148.950525
